"geneid" "chr" "left" "right"
"361" "1180156_ENSG00000137714_FDX1" "chr11" "110463631" "110463975"
"362" "1180181_ENSG00000137714_FDX1" "chr11" "110470709" "110471409"
"363" "1180188_ENSG00000137714_FDX1" "chr11" "110473082" "110473716"
"364" "1183456_ENSG00000137713_PPP2R1B" "chr11" "111776539" "111778274"
"365" "1183458_ENSG00000137713_PPP2R1B" "chr11" "111778383" "111778704"
"366" "1183489_ENSG00000137713_PPP2R1B" "chr11" "111788704" "111789314"
"367" "1183510_ENSG00000137713_PPP2R1B" "chr11" "111794397" "111795722"
"368" "1183516_ENSG00000137713_PPP2R1B" "chr11" "111797470" "111798815"
"369" "1183519_ENSG00000137713_PPP2R1B" "chr11" "111799210" "111799378"
"370" "1183539_ENSG00000137713_PPP2R1B" "chr11" "111806936" "111807032"
"371" "1183542_ENSG00000137713_PPP2R1B" "chr11" "111807624" "111808574"
"372" "1183555_ENSG00000137713_PPP2R1B" "chr11" "111811343" "111812517"
"373" "1183569_ENSG00000137713_PPP2R1B" "chr11" "111815564" "111816206"
"374" "1183585_ENSG00000137713_PPP2R1B" "chr11" "111819495" "111820044"
"375" "1183596_ENSG00000137713_PPP2R1B" "chr11" "111822799" "111822974"
"376" "1183601_ENSG00000137713_PPP2R1B" "chr11" "111823741" "111824106"
"377" "1183602_ENSG00000137713_PPP2R1B" "chr11" "111824107" "111825070"
"378" "1183603_ENSG00000137713_PPP2R1B" "chr11" "111825071" "111825823"
"379" "1183616_ENSG00000137713_PPP2R1B" "chr11" "111830480" "111830788"
"380" "1183634_ENSG00000137713_PPP2R1B" "chr11" "111837905" "111838241"
"381" "1183636_ENSG00000137713_PPP2R1B" "chr11" "111838492" "111839361"
"382" "1183655_ENSG00000137713_PPP2R1B" "chr11" "111845112" "111845478"
"383" "1183662_ENSG00000137713_PPP2R1B" "chr11" "111847924" "111849288"
"384" "1183668_ENSG00000137713_PPP2R1B" "chr11" "111850902" "111851064"
"385" "1183687_ENSG00000137713_PPP2R1B" "chr11" "111856228" "111856882"
"386" "1183690_ENSG00000137713_PPP2R1B" "chr11" "111858173" "111858693"
"387" "1183707_ENSG00000137713_PPP2R1B" "chr11" "111866071" "111866247"
"388" "1183745_ENSG00000137713_PPP2R1B" "chr11" "111876543" "111877276"
"389" "1183790_ENSG00000137713_PPP2R1B" "chr11" "111889699" "111890087"
"390" "1183802_ENSG00000137713_PPP2R1B" "chr11" "111894196" "111894370"
"391" "1183806_ENSG00000137713_PPP2R1B" "chr11" "111894879" "111895622"
"392" "1183813_ENSG00000137713_PPP2R1B" "chr11" "111897275" "111897705"
"393" "1183818_ENSG00000137713_PPP2R1B" "chr11" "111898883" "111899087"
"394" "1183831_ENSG00000137713_PPP2R1B" "chr11" "111906115" "111906983"
"395" "1183846_ENSG00000137713_PPP2R1B" "chr11" "111912307" "111913024"
"396" "1183945_ENSG00000150776_NKAPD1" "chr11" "111946930" "111947733"
"397" "1183950_ENSG00000150776_NKAPD1" "chr11" "111949213" "111950068"
"398" "1184034_ENSG00000150776_NKAPD1" "chr11" "111980296" "111983510"
"399" "1184040_ENSG00000150776_NKAPD1" "chr11" "111985561" "111986265"
"400" "1184042_ENSG00000150776_NKAPD1" "chr11" "111986428" "111986601"
"401" "1184061_ENSG00000150776_NKAPD1" "chr11" "111990329" "111990673"
"402" "1184147_ENSG00000150776_NKAPD1" "chr11" "112018781" "112019333"
"403" "1184153_ENSG00000150776_NKAPD1" "chr11" "112021374" "112021929"
"404" "1184183_ENSG00000150776_NKAPD1" "chr11" "112032214" "112033780"
"405" "1184184_ENSG00000150776_NKAPD1" "chr11" "112033781" "112033826"
"406" "1184195_ENSG00000150776_NKAPD1" "chr11" "112036451" "112038261"
"407" "1184210_ENSG00000150776_NKAPD1" "chr11" "112043407" "112044043"
"408" "1184214_ENSG00000150776_NKAPD1" "chr11" "112045464" "112045638"
"409" "1184260_ENSG00000150776_NKAPD1" "chr11" "112059631" "112060224"
"410" "1184319_ENSG00000150776_NKAPD1" "chr11" "112079385" "112079514"
"411" "1184333_ENSG00000150776_NKAPD1" "chr11" "112084068" "112085026"
"412" "1184342_ENSG00000150776_NKAPD1" "chr11" "112087046" "112087350"
"413" "1184349_ENSG00000150776_NKAPD1" "chr11" "112089428" "112090170"
"414" "1184365_ENSG00000150776_NKAPD1" "chr11" "112093304" "112093741"
"415" "1184372_ENSG00000150776_NKAPD1" "chr11" "112095312" "112095928"
"416" "1184373_ENSG00000150776_NKAPD1" "chr11" "112095929" "112096102"
"417" "1184375_ENSG00000150776_NKAPD1" "chr11" "112096830" "112096991"
"418" "1184382_ENSG00000150776_NKAPD1" "chr11" "112099013" "112099189"
"419" "1184383_ENSG00000150776_NKAPD1" "chr11" "112099190" "112099469"
"420" "1184394_ENSG00000150776_NKAPD1" "chr11" "112101566" "112102732"
"421" "1184395_ENSG00000150776_NKAPD1" "chr11" "112102733" "112103286"
"422" "1184396_ENSG00000150776_NKAPD1" "chr11" "112103287" "112103443"
"423" "1184405_ENSG00000150776_NKAPD1" "chr11" "112107076" "112107547"
"424" "1202816_ENSG00000172269_DPAGT1" "chr11" "119141898" "119142167"
"425" "120510_ENSG00000164010_ERMAP" "chr1" "42836805" "42836866"
"426" "120514_ENSG00000164010_ERMAP" "chr1" "42837605" "42838860"
"427" "120528_ENSG00000164010_ERMAP" "chr1" "42844538" "42845953"
"428" "120548_ENSG00000164010_ERMAP" "chr1" "42851958" "42852262"
"429" "1215722_ENSG00000110002_VWA5A" "chr11" "124060365" "124060571"
"430" "1215730_ENSG00000110002_VWA5A" "chr11" "124064338" "124065345"
"431" "1216133_ENSG00000110002_VWA5A" "chr11" "124221927" "124223199"
"432" "1216140_ENSG00000110002_VWA5A" "chr11" "124225269" "124226377"
"433" "1216142_ENSG00000110002_VWA5A" "chr11" "124226393" "124227292"
"434" "1216155_ENSG00000110002_VWA5A" "chr11" "124232931" "124234384"
"435" "1216158_ENSG00000110002_VWA5A" "chr11" "124235154" "124235562"
"436" "1216169_ENSG00000110002_VWA5A" "chr11" "124239133" "124239434"
"437" "1216172_ENSG00000110002_VWA5A" "chr11" "124240221" "124241404"
"438" "1216179_ENSG00000110002_VWA5A" "chr11" "124243662" "124244350"
"439" "1216193_ENSG00000110002_VWA5A" "chr11" "124247471" "124248636"
"440" "1216195_ENSG00000110002_VWA5A" "chr11" "124248842" "124250212"
"441" "1216202_ENSG00000110002_VWA5A" "chr11" "124252537" "124253797"
"442" "1216203_ENSG00000110002_VWA5A" "chr11" "124253798" "124255788"
"443" "1216206_ENSG00000110002_VWA5A" "chr11" "124256125" "124256448"
"444" "1216221_ENSG00000110002_VWA5A" "chr11" "124261031" "124262251"
"445" "1216244_ENSG00000110002_VWA5A" "chr11" "124272664" "124273227"
"446" "1216263_ENSG00000110002_VWA5A" "chr11" "124280535" "124281122"
"447" "1216266_ENSG00000110002_VWA5A" "chr11" "124281282" "124281423"
"448" "1216270_ENSG00000110002_VWA5A" "chr11" "124282373" "124282624"
"449" "1216273_ENSG00000110002_VWA5A" "chr11" "124282807" "124283031"
"450" "1216274_ENSG00000110002_VWA5A" "chr11" "124283032" "124284268"
"451" "1216276_ENSG00000110002_VWA5A" "chr11" "124284288" "124286096"
"452" "1216291_ENSG00000110002_VWA5A" "chr11" "124289943" "124290275"
"453" "1216292_ENSG00000110002_VWA5A" "chr11" "124290276" "124290895"
"454" "1216308_ENSG00000110002_VWA5A" "chr11" "124297200" "124297470"
"455" "1216317_ENSG00000110002_VWA5A" "chr11" "124299963" "124300629"
"456" "1216323_ENSG00000110002_VWA5A" "chr11" "124305219" "124307033"
"457" "1216328_ENSG00000110002_VWA5A" "chr11" "124308352" "124309217"
"458" "1216335_ENSG00000110002_VWA5A" "chr11" "124311547" "124312473"
"459" "1216403_ENSG00000110002_VWA5A" "chr11" "124339641" "124340584"
"460" "1216436_ENSG00000110002_VWA5A" "chr11" "124356127" "124356692"
"461" "1221554_ENSG00000150455_TIRAP" "chr11" "126306324" "126306613"
"462" "1221584_ENSG00000150455_TIRAP" "chr11" "126318514" "126318653"
"463" "1228799_ENSG00000134909_ARHGAP32" "chr11" "129324017" "129324585"
"464" "1228803_ENSG00000134909_ARHGAP32" "chr11" "129324716" "129325178"
"465" "1228806_ENSG00000134909_ARHGAP32" "chr11" "129325454" "129325683"
"466" "1228816_ENSG00000134909_ARHGAP32" "chr11" "129326982" "129327351"
"467" "1228818_ENSG00000134909_ARHGAP32" "chr11" "129327555" "129328006"
"468" "1228824_ENSG00000134909_ARHGAP32" "chr11" "129331214" "129332017"
"469" "1228826_ENSG00000134909_ARHGAP32" "chr11" "129333015" "129333170"
"470" "123711_ENSG00000132768_DPH2" "chr1" "43989123" "43989345"
"471" "123712_ENSG00000132768_DPH2" "chr1" "43989346" "43989744"
"472" "123717_ENSG00000132768_DPH2" "chr1" "43991048" "43992101"
"473" "123722_ENSG00000132768_DPH2" "chr1" "43993241" "43993899"
"474" "1240757_ENSG00000151498_ACAD8" "chr11" "134238051" "134238500"
"475" "1240757_ENSG00000151500_THYN1" "chr11" "134238051" "134238500"
"476" "1240757_ENSG00000151502_VPS26B" "chr11" "134238051" "134238500"
"477" "1240757_ENSG00000151503_NCAPD3" "chr11" "134238051" "134238500"
"478" "1240765_ENSG00000151498_ACAD8" "chr11" "134241492" "134241908"
"479" "1240765_ENSG00000151500_THYN1" "chr11" "134241492" "134241908"
"480" "1240765_ENSG00000151502_VPS26B" "chr11" "134241492" "134241908"
"481" "1240765_ENSG00000151503_NCAPD3" "chr11" "134241492" "134241908"
"482" "1240767_ENSG00000151498_ACAD8" "chr11" "134241959" "134242292"
"483" "1240767_ENSG00000151500_THYN1" "chr11" "134241959" "134242292"
"484" "1240767_ENSG00000151502_VPS26B" "chr11" "134241959" "134242292"
"485" "1240767_ENSG00000151503_NCAPD3" "chr11" "134241959" "134242292"
"486" "1240769_ENSG00000151498_ACAD8" "chr11" "134242738" "134243268"
"487" "1240769_ENSG00000151500_THYN1" "chr11" "134242738" "134243268"
"488" "1240769_ENSG00000151502_VPS26B" "chr11" "134242738" "134243268"
"489" "1240769_ENSG00000151503_NCAPD3" "chr11" "134242738" "134243268"
"490" "1240788_ENSG00000151498_ACAD8" "chr11" "134252039" "134253247"
"491" "1240788_ENSG00000151500_THYN1" "chr11" "134252039" "134253247"
"492" "1240788_ENSG00000151502_VPS26B" "chr11" "134252039" "134253247"
"493" "1240788_ENSG00000151503_NCAPD3" "chr11" "134252039" "134253247"
"494" "1240791_ENSG00000151498_ACAD8" "chr11" "134254558" "134255132"
"495" "1240791_ENSG00000151500_THYN1" "chr11" "134254558" "134255132"
"496" "1240791_ENSG00000151502_VPS26B" "chr11" "134254558" "134255132"
"497" "1240791_ENSG00000151503_NCAPD3" "chr11" "134254558" "134255132"
"498" "1240810_ENSG00000151498_ACAD8" "chr11" "134260284" "134260473"
"499" "1240810_ENSG00000151500_THYN1" "chr11" "134260284" "134260473"
"500" "1240810_ENSG00000151502_VPS26B" "chr11" "134260284" "134260473"
"501" "1240810_ENSG00000151503_NCAPD3" "chr11" "134260284" "134260473"
"502" "1240830_ENSG00000151498_ACAD8" "chr11" "134266544" "134267856"
"503" "1240830_ENSG00000151500_THYN1" "chr11" "134266544" "134267856"
"504" "1240830_ENSG00000151502_VPS26B" "chr11" "134266544" "134267856"
"505" "1240830_ENSG00000151503_NCAPD3" "chr11" "134266544" "134267856"
"506" "1240835_ENSG00000151498_ACAD8" "chr11" "134268671" "134269660"
"507" "1240835_ENSG00000151500_THYN1" "chr11" "134268671" "134269660"
"508" "1240835_ENSG00000151502_VPS26B" "chr11" "134268671" "134269660"
"509" "1240835_ENSG00000151503_NCAPD3" "chr11" "134268671" "134269660"
"510" "1240837_ENSG00000151498_ACAD8" "chr11" "134269677" "134270345"
"511" "1240837_ENSG00000151500_THYN1" "chr11" "134269677" "134270345"
"512" "1240837_ENSG00000151502_VPS26B" "chr11" "134269677" "134270345"
"513" "1240837_ENSG00000151503_NCAPD3" "chr11" "134269677" "134270345"
"514" "1240838_ENSG00000151498_ACAD8" "chr11" "134270346" "134270851"
"515" "1240838_ENSG00000151500_THYN1" "chr11" "134270346" "134270851"
"516" "1240838_ENSG00000151502_VPS26B" "chr11" "134270346" "134270851"
"517" "1240838_ENSG00000151503_NCAPD3" "chr11" "134270346" "134270851"
"518" "1240845_ENSG00000151498_ACAD8" "chr11" "134271767" "134272594"
"519" "1240845_ENSG00000151500_THYN1" "chr11" "134271767" "134272594"
"520" "1240845_ENSG00000151502_VPS26B" "chr11" "134271767" "134272594"
"521" "1240845_ENSG00000151503_NCAPD3" "chr11" "134271767" "134272594"
"522" "1240846_ENSG00000151498_ACAD8" "chr11" "134272595" "134272879"
"523" "1240846_ENSG00000151500_THYN1" "chr11" "134272595" "134272879"
"524" "1240846_ENSG00000151502_VPS26B" "chr11" "134272595" "134272879"
"525" "1240846_ENSG00000151503_NCAPD3" "chr11" "134272595" "134272879"
"526" "1242872_ENSG00000111181_SLC6A12" "chr12" "85364" "86326"
"527" "1242879_ENSG00000111181_SLC6A12" "chr12" "87096" "87474"
"528" "1242882_ENSG00000111181_SLC6A12" "chr12" "87799" "88690"
"529" "1242885_ENSG00000111181_SLC6A12" "chr12" "90179" "90479"
"530" "1242888_ENSG00000111181_SLC6A12" "chr12" "91124" "91550"
"531" "1242891_ENSG00000111181_SLC6A12" "chr12" "92028" "92620"
"532" "1242895_ENSG00000111181_SLC6A12" "chr12" "93590" "94273"
"533" "1242896_ENSG00000111181_SLC6A12" "chr12" "94274" "94773"
"534" "1244200_ENSG00000171840_NINJ2" "chr12" "605036" "605470"
"535" "1244264_ENSG00000171840_NINJ2" "chr12" "626909" "628093"
"536" "1244273_ENSG00000171840_NINJ2" "chr12" "629215" "629441"
"537" "1246653_ENSG00000082805_ERC1" "chr12" "1484098" "1484255"
"538" "1246687_ENSG00000082805_ERC1" "chr12" "1494348" "1495351"
"539" "1250916_ENSG00000011105_TSPAN9" "chr12" "3109380" "3109573"
"540" "1250965_ENSG00000011105_TSPAN9" "chr12" "3125841" "3126072"
"541" "1250975_ENSG00000011105_TSPAN9" "chr12" "3128258" "3129368"
"542" "1250989_ENSG00000011105_TSPAN9" "chr12" "3134060" "3134384"
"543" "1250990_ENSG00000011105_TSPAN9" "chr12" "3134385" "3134713"
"544" "1253973_ENSG00000118971_CCND2" "chr12" "4289916" "4290094"
"545" "1254501_ENSG00000047621_C12orf4" "chr12" "4487913" "4488317"
"546" "1258658_ENSG00000010278_CD9" "chr12" "6131936" "6132330"
"547" "1258661_ENSG00000010278_CD9" "chr12" "6133652" "6134574"
"548" "1258672_ENSG00000010278_CD9" "chr12" "6136418" "6136507"
"549" "1258673_ENSG00000010278_CD9" "chr12" "6136508" "6137623"
"550" "1259861_ENSG00000139190_VAMP1" "chr12" "6519660" "6519949"
"551" "1259869_ENSG00000139190_VAMP1" "chr12" "6521893" "6522236"
"552" "1264369_ENSG00000059804_SLC2A3" "chr12" "7987231" "7987878"
"553" "1264369_ENSG00000173262_SLC2A14" "chr12" "7987231" "7987878"
"554" "1264370_ENSG00000059804_SLC2A3" "chr12" "7987879" "7988324"
"555" "1264370_ENSG00000173262_SLC2A14" "chr12" "7987879" "7988324"
"556" "1264379_ENSG00000059804_SLC2A3" "chr12" "7989492" "7990767"
"557" "1264379_ENSG00000173262_SLC2A14" "chr12" "7989492" "7990767"
"558" "1264383_ENSG00000059804_SLC2A3" "chr12" "7991704" "7991957"
"559" "1264383_ENSG00000173262_SLC2A14" "chr12" "7991704" "7991957"
"560" "1264387_ENSG00000059804_SLC2A3" "chr12" "7992745" "7992974"
"561" "1264387_ENSG00000173262_SLC2A14" "chr12" "7992745" "7992974"
"562" "1264393_ENSG00000059804_SLC2A3" "chr12" "7994011" "7994458"
"563" "1264393_ENSG00000173262_SLC2A14" "chr12" "7994011" "7994458"
"564" "1264401_ENSG00000059804_SLC2A3" "chr12" "7995657" "7995809"
"565" "1264401_ENSG00000173262_SLC2A14" "chr12" "7995657" "7995809"
"566" "1264402_ENSG00000059804_SLC2A3" "chr12" "7995810" "7996111"
"567" "1264402_ENSG00000173262_SLC2A14" "chr12" "7995810" "7996111"
"568" "1264407_ENSG00000059804_SLC2A3" "chr12" "7996686" "7996796"
"569" "1264407_ENSG00000173262_SLC2A14" "chr12" "7996686" "7996796"
"570" "1264416_ENSG00000059804_SLC2A3" "chr12" "7998500" "7998970"
"571" "1264416_ENSG00000173262_SLC2A14" "chr12" "7998500" "7998970"
"572" "1264417_ENSG00000059804_SLC2A3" "chr12" "7998971" "7999251"
"573" "1264417_ENSG00000173262_SLC2A14" "chr12" "7998971" "7999251"
"574" "1264425_ENSG00000059804_SLC2A3" "chr12" "7999902" "8000360"
"575" "1264425_ENSG00000173262_SLC2A14" "chr12" "7999902" "8000360"
"576" "1264430_ENSG00000059804_SLC2A3" "chr12" "8001260" "8002196"
"577" "1264430_ENSG00000173262_SLC2A14" "chr12" "8001260" "8002196"
"578" "1264431_ENSG00000059804_SLC2A3" "chr12" "8002197" "8002912"
"579" "1264431_ENSG00000173262_SLC2A14" "chr12" "8002197" "8002912"
"580" "1264437_ENSG00000059804_SLC2A3" "chr12" "8004078" "8004308"
"581" "1264437_ENSG00000173262_SLC2A14" "chr12" "8004078" "8004308"
"582" "1264439_ENSG00000059804_SLC2A3" "chr12" "8004383" "8004537"
"583" "1264439_ENSG00000173262_SLC2A14" "chr12" "8004383" "8004537"
"584" "1264443_ENSG00000059804_SLC2A3" "chr12" "8004742" "8005232"
"585" "1264443_ENSG00000173262_SLC2A14" "chr12" "8004742" "8005232"
"586" "1264447_ENSG00000059804_SLC2A3" "chr12" "8005528" "8006081"
"587" "1264447_ENSG00000173262_SLC2A14" "chr12" "8005528" "8006081"
"588" "1264454_ENSG00000059804_SLC2A3" "chr12" "8007905" "8008109"
"589" "1264454_ENSG00000173262_SLC2A14" "chr12" "8007905" "8008109"
"590" "1264456_ENSG00000059804_SLC2A3" "chr12" "8008694" "8009084"
"591" "1264456_ENSG00000173262_SLC2A14" "chr12" "8008694" "8009084"
"592" "1264458_ENSG00000059804_SLC2A3" "chr12" "8009177" "8009830"
"593" "1264458_ENSG00000173262_SLC2A14" "chr12" "8009177" "8009830"
"594" "1264465_ENSG00000059804_SLC2A3" "chr12" "8010818" "8011864"
"595" "1264465_ENSG00000173262_SLC2A14" "chr12" "8010818" "8011864"
"596" "1264478_ENSG00000059804_SLC2A3" "chr12" "8014896" "8015988"
"597" "1264478_ENSG00000173262_SLC2A14" "chr12" "8014896" "8015988"
"598" "1264491_ENSG00000059804_SLC2A3" "chr12" "8020234" "8020639"
"599" "1264491_ENSG00000173262_SLC2A14" "chr12" "8020234" "8020639"
"600" "1265909_ENSG00000166527_CLEC4D" "chr12" "8540725" "8541260"
"601" "1265915_ENSG00000166527_CLEC4D" "chr12" "8542401" "8542681"
"602" "1265918_ENSG00000166527_CLEC4D" "chr12" "8543977" "8544871"
"603" "1269733_ENSG00000172243_CLEC7A" "chr12" "10039472" "10040287"
"604" "1269735_ENSG00000172243_CLEC7A" "chr12" "10040296" "10040687"
"605" "1269758_ENSG00000172243_CLEC7A" "chr12" "10049748" "10050232"
"606" "1269768_ENSG00000172243_CLEC7A" "chr12" "10056454" "10058352"
"607" "1269806_ENSG00000150048_CLEC1A" "chr12" "10078756" "10078809"
"608" "1269807_ENSG00000150048_CLEC1A" "chr12" "10078810" "10079596"
"609" "1269811_ENSG00000150048_CLEC1A" "chr12" "10080264" "10081082"
"610" "1269842_ENSG00000150048_CLEC1A" "chr12" "10090211" "10090314"
"611" "1269917_ENSG00000150048_CLEC1A" "chr12" "10115445" "10116173"
"612" "1270615_ENSG00000060138_YBX3" "chr12" "10402636" "10403958"
"613" "1270625_ENSG00000060138_YBX3" "chr12" "10407665" "10408526"
"614" "1270625_ENSG00000139112_GABARAPL1" "chr12" "10407665" "10408526"
"615" "1270627_ENSG00000060138_YBX3" "chr12" "10408590" "10409268"
"616" "1270630_ENSG00000060138_YBX3" "chr12" "10409422" "10409655"
"617" "1270630_ENSG00000139112_GABARAPL1" "chr12" "10409422" "10409655"
"618" "1270651_ENSG00000060138_YBX3" "chr12" "10422669" "10423287"
"619" "1270651_ENSG00000139112_GABARAPL1" "chr12" "10422669" "10423287"
"620" "1270658_ENSG00000060138_YBX3" "chr12" "10427298" "10429715"
"621" "1270658_ENSG00000139112_GABARAPL1" "chr12" "10427298" "10429715"
"622" "1270685_ENSG00000060138_YBX3" "chr12" "10443630" "10445155"
"623" "1270685_ENSG00000139112_GABARAPL1" "chr12" "10443630" "10445155"
"624" "1270688_ENSG00000060138_YBX3" "chr12" "10445636" "10446584"
"625" "1270688_ENSG00000139112_GABARAPL1" "chr12" "10445636" "10446584"
"626" "1270689_ENSG00000060138_YBX3" "chr12" "10446585" "10448104"
"627" "1271685_ENSG00000060138_YBX3" "chr12" "10857122" "10858174"
"628" "1271711_ENSG00000060138_YBX3" "chr12" "10867324" "10867795"
"629" "1271719_ENSG00000060138_YBX3" "chr12" "10873206" "10874415"
"630" "1271720_ENSG00000060138_YBX3" "chr12" "10874416" "10874810"
"631" "1271725_ENSG00000060138_YBX3" "chr12" "10875843" "10876273"
"632" "1271726_ENSG00000060138_YBX3" "chr12" "10876274" "10876673"
"633" "1271727_ENSG00000060138_YBX3" "chr12" "10876674" "10878325"
"634" "1271729_ENSG00000060138_YBX3" "chr12" "10878513" "10880316"
"635" "1271731_ENSG00000060138_YBX3" "chr12" "10880554" "10881489"
"636" "1271732_ENSG00000060138_YBX3" "chr12" "10881490" "10883181"
"637" "1271735_ENSG00000060138_YBX3" "chr12" "10883377" "10883823"
"638" "1271740_ENSG00000060138_YBX3" "chr12" "10884640" "10885864"
"639" "1271742_ENSG00000060138_YBX3" "chr12" "10886083" "10886813"
"640" "1271746_ENSG00000060138_YBX3" "chr12" "10887072" "10887584"
"641" "1271747_ENSG00000060138_YBX3" "chr12" "10887585" "10888014"
"642" "1271750_ENSG00000060138_YBX3" "chr12" "10888703" "10889575"
"643" "1271755_ENSG00000060138_YBX3" "chr12" "10891325" "10891560"
"644" "1271758_ENSG00000060138_YBX3" "chr12" "10892153" "10892274"
"645" "1271759_ENSG00000060138_YBX3" "chr12" "10892275" "10894075"
"646" "1271760_ENSG00000060138_YBX3" "chr12" "10894076" "10894513"
"647" "1271762_ENSG00000060138_YBX3" "chr12" "10894688" "10895217"
"648" "1271767_ENSG00000060138_YBX3" "chr12" "10896014" "10896351"
"649" "1271768_ENSG00000060138_YBX3" "chr12" "10896352" "10896537"
"650" "1271771_ENSG00000060138_YBX3" "chr12" "10896751" "10899383"
"651" "1271772_ENSG00000060138_YBX3" "chr12" "10899384" "10900102"
"652" "1271773_ENSG00000060138_YBX3" "chr12" "10900103" "10900225"
"653" "1271774_ENSG00000060138_YBX3" "chr12" "10900226" "10900752"
"654" "1271778_ENSG00000060138_YBX3" "chr12" "10901133" "10901149"
"655" "1271780_ENSG00000060138_YBX3" "chr12" "10901620" "10902625"
"656" "1271782_ENSG00000060138_YBX3" "chr12" "10902631" "10902859"
