"geneid" "chr" "left" "right"
"402" "ENSG00000254470_AP5B1" "chr11" "65775893" "65780802"
"403" "ENSG00000172732_MUS81" "chr11" "65857126" "65867653"
"404" "ENSG00000172638_EFEMP2" "chr11" "65866441" "65873592"
"405" "ENSG00000172543_CTSW" "chr11" "65879809" "65883741"
"406" "ENSG00000172500_FIBP" "chr11" "65883741" "65888539"
"407" "ENSG00000175573_C11orf68" "chr11" "65916808" "65919117"
"408" "ENSG00000175550_DRAP1" "chr11" "65919257" "65921561"
"409" "ENSG00000132275_RRP8" "chr11" "6595075" "6603620"
"410" "ENSG00000166333_ILK" "chr11" "6603708" "6610874"
"411" "ENSG00000087365_SF3B2" "chr11" "66050729" "66069308"
"412" "ENSG00000166340_TPP1" "chr11" "6612763" "6619485"
"413" "ENSG00000174851_YIF1A" "chr11" "66284580" "66289170"
"414" "ENSG00000174791_RIN1" "chr11" "66330242" "66336840"
"415" "ENSG00000174516_PELI3" "chr11" "66466327" "66477337"
"416" "ENSG00000254986_DPP3" "chr11" "66480013" "66509657"
"417" "ENSG00000174165_ZDHHC24" "chr11" "66520637" "66546238"
"418" "ENSG00000174080_CTSF" "chr11" "66563463" "66568841"
"419" "ENSG00000173992_CCS" "chr11" "66592821" "66606019"
"420" "ENSG00000239306_RBM14" "chr11" "66616582" "66627347"
"421" "ENSG00000173933_RBM4" "chr11" "66638617" "66668374"
"422" "ENSG00000173621_LRFN4" "chr11" "66856647" "66860475"
"423" "ENSG00000172830_SSH3" "chr11" "67303448" "67312607"
"424" "ENSG00000172613_RAD9A" "chr11" "67317871" "67398410"
"425" "ENSG00000175482_POLD4" "chr11" "67350777" "67356972"
"426" "ENSG00000175505_CLCF1" "chr11" "67364168" "67374177"
"427" "ENSG00000175463_TBC1D10C" "chr11" "67403915" "67410089"
"428" "ENSG00000213402_PTPRCAP" "chr11" "67435510" "67438067"
"429" "ENSG00000110711_AIP" "chr11" "67483041" "67491103"
"430" "ENSG00000084207_GSTP1" "chr11" "67583595" "67586656"
"431" "ENSG00000110057_UNC93B1" "chr11" "67991104" "68004982"
"432" "ENSG00000006534_ALDH3B1" "chr11" "68008578" "68029282"
"433" "ENSG00000110717_NDUFS8" "chr11" "68030617" "68036644"
"434" "ENSG00000110719_TCIRG1" "chr11" "68039016" "68050895"
"435" "ENSG00000110721_CHKA" "chr11" "68052859" "68121444"
"436" "ENSG00000110075_PPP6R3" "chr11" "68460731" "68615334"
"437" "ENSG00000132749_TESMIN" "chr11" "68707440" "68751564"
"438" "ENSG00000110090_CPT1A" "chr11" "68754620" "68844410"
"439" "ENSG00000197345_MRPL21" "chr11" "68891276" "68903835"
"440" "ENSG00000132740_IGHMBP2" "chr11" "68903842" "68940602"
"441" "ENSG00000162341_TPCN2" "chr11" "69048897" "69162440"
"442" "ENSG00000177042_TMEM80" "chr11" "695428" "705028"
"443" "ENSG00000168040_FADD" "chr11" "70203163" "70207390"
"444" "ENSG00000131626_PPFIA1" "chr11" "70270700" "70385312"
"445" "ENSG00000172890_NADSYN1" "chr11" "71453109" "71524107"
"446" "ENSG00000158483_FAM86C1" "chr11" "71787510" "71801236"
"447" "ENSG00000137522_RNF121" "chr11" "71928701" "71997597"
"448" "ENSG00000137496_IL18BP" "chr11" "71998541" "72005715"
"449" "ENSG00000149357_LAMTOR1" "chr11" "72085895" "72103387"
"450" "ENSG00000110200_ANAPC15" "chr11" "72106378" "72112780"
"451" "ENSG00000110203_FOLR3" "chr11" "72114869" "72139892"
"452" "ENSG00000165458_INPPL1" "chr11" "72223701" "72239105"
"453" "ENSG00000186635_ARAP1" "chr11" "72685069" "72793599"
"454" "ENSG00000214530_STARD10" "chr11" "72754729" "72793681"
"455" "ENSG00000175591_P2RY2" "chr11" "73218298" "73236352"
"456" "ENSG00000171631_P2RY6" "chr11" "73264505" "73298617"
"457" "ENSG00000054967_RELT" "chr11" "73376264" "73397474"
"458" "ENSG00000175581_MRPL48" "chr11" "73787316" "73865133"
"459" "ENSG00000175575_PAAF1" "chr11" "73876699" "73931124"
"460" "ENSG00000175567_UCP2" "chr11" "73974667" "73983307"
"461" "ENSG00000165434_PGM2L1" "chr11" "74330318" "74398473"
"462" "ENSG00000166387_PPFIBP2" "chr11" "7513298" "7657127"
"463" "ENSG00000137486_ARRB1" "chr11" "75264182" "75351705"
"464" "ENSG00000149273_RPS3" "chr11" "75399486" "75422280"
"465" "ENSG00000158555_GDPD5" "chr11" "75434640" "75525903"
"466" "ENSG00000149257_SERPINH1" "chr11" "75562056" "75572783"
"467" "ENSG00000198382_UVRAG" "chr11" "75815167" "76143195"
"468" "ENSG00000137492_THAP12" "chr11" "76349956" "76380971"
"469" "ENSG00000166394_CYB5R2" "chr11" "7665100" "7677222"
"470" "ENSG00000078124_ACER3" "chr11" "76860867" "77026797"
"471" "ENSG00000149260_CAPN5" "chr11" "77066941" "77126155"
"472" "ENSG00000137474_MYO7A" "chr11" "77128264" "77215241"
"473" "ENSG00000149269_PAK1" "chr11" "77321707" "77474635"
"474" "ENSG00000074201_CLNS1A" "chr11" "77514936" "77637805"
"475" "ENSG00000087884_AAMDC" "chr11" "77821109" "77918432"
"476" "ENSG00000149262_INTS4" "chr11" "77878720" "77994678"
"477" "ENSG00000159063_ALG8" "chr11" "78100936" "78139660"
"478" "ENSG00000137513_NARS2" "chr11" "78435961" "78574874"
"479" "ENSG00000175390_EIF3F" "chr11" "7970251" "8001862"
"480" "ENSG00000177666_PNPLA2" "chr11" "818902" "825573"
"481" "ENSG00000177685_CRACR2B" "chr11" "826144" "831991"
"482" "ENSG00000137509_PRCP" "chr11" "82823502" "82970584"
"483" "ENSG00000137500_CCDC90B" "chr11" "83259097" "83286407"
"484" "ENSG00000177697_CD151" "chr11" "832843" "839831"
"485" "ENSG00000177700_POLR2L" "chr11" "837356" "842545"
"486" "ENSG00000214063_TSPAN4" "chr11" "842808" "867116"
"487" "ENSG00000171202_TMEM126A" "chr11" "85647967" "85656547"
"488" "ENSG00000137501_SYTL2" "chr11" "85694224" "85811159"
"489" "ENSG00000074266_EED" "chr11" "86244544" "86278813"
"490" "ENSG00000123892_RAB38" "chr11" "88113242" "88175467"
"491" "ENSG00000109861_CTSC" "chr11" "88293592" "88337787"
"492" "ENSG00000166452_AKIP1" "chr11" "8911139" "8920084"
"493" "ENSG00000175348_TMEM9B" "chr11" "8947294" "8965011"
"494" "ENSG00000166471_TMEM41B" "chr11" "9280654" "9314780"
"495" "ENSG00000180773_SLC36A4" "chr11" "93144171" "93197964"
"496" "ENSG00000166002_SMCO4" "chr11" "93478472" "93543508"
"497" "ENSG00000182919_C11orf54" "chr11" "93741591" "93764749"
"498" "ENSG00000042429_MED17" "chr11" "93784227" "93814963"
"499" "ENSG00000205339_IPO7" "chr11" "9384622" "9448126"
"500" "ENSG00000110218_PANX1" "chr11" "94128928" "94181972"
"501" "ENSG00000020922_MRE11" "chr11" "94415578" "94493908"
"502" "ENSG00000134627_PIWIL4" "chr11" "94543840" "94621421"
"503" "ENSG00000166478_ZNF143" "chr11" "9460319" "9528524"
"504" "ENSG00000150316_CWC15" "chr11" "94962622" "94973612"
"505" "ENSG00000149212_SESN3" "chr11" "95165513" "95232541"
"506" "ENSG00000077458_FAM76B" "chr11" "95768942" "95790409"
"507" "ENSG00000166037_CEP57" "chr11" "95789965" "95832693"
"508" "ENSG00000087053_MTMR2" "chr11" "95832882" "95925315"
"509" "ENSG00000133789_SWAP70" "chr11" "9664077" "9752991"
"510" "ENSG00000133812_SBF2" "chr11" "9778667" "10294207"
"511" "ENSG00000150048_CLEC1A" "chr12" "10069554" "10111627"
"512" "ENSG00000172243_CLEC7A" "chr12" "10116777" "10130258"
"513" "ENSG00000120805_ARL1" "chr12" "101393120" "101407820"
"514" "ENSG00000173391_OLR1" "chr12" "10158301" "10172138"
"515" "ENSG00000111666_CHPT1" "chr12" "101696947" "101744140"
"516" "ENSG00000136048_DRAM1" "chr12" "101877351" "102012130"
"517" "ENSG00000120860_WASHC3" "chr12" "102012927" "102062149"
"518" "ENSG00000185480_PARPBP" "chr12" "102120185" "102197520"
"519" "ENSG00000139112_GABARAPL1" "chr12" "10212458" "10223130"
"520" "ENSG00000111696_NT5DC3" "chr12" "103770453" "103841197"
"521" "ENSG00000151131_C12orf45" "chr12" "104986310" "105074197"
"522" "ENSG00000166046_TCP11L2" "chr12" "106301929" "106347015"
"523" "ENSG00000013503_POLR3B" "chr12" "106357658" "106510198"
"524" "ENSG00000151135_TMEM263" "chr12" "106955719" "106978778"
"525" "ENSG00000060138_YBX3" "chr12" "10699089" "10723312"
"526" "ENSG00000136045_PWP1" "chr12" "107685732" "107713167"
"527" "ENSG00000110851_PRDM4" "chr12" "107732866" "107761272"
"528" "ENSG00000174600_CMKLR1" "chr12" "108288044" "108339341"
"529" "ENSG00000136003_ISCU" "chr12" "108562582" "108569384"
"530" "ENSG00000183160_TMEM119" "chr12" "108589846" "108598320"
"531" "ENSG00000110876_SELPLG" "chr12" "108622277" "108633959"
"532" "ENSG00000135093_USP30" "chr12" "109023089" "109088026"
"533" "ENSG00000189046_ALKBH2" "chr12" "109088188" "109093631"
"534" "ENSG00000076555_ACACB" "chr12" "109116595" "109268226"
"535" "ENSG00000110906_KCTD10" "chr12" "109448656" "109477544"
"536" "ENSG00000139433_GLTP" "chr12" "109850943" "109880488"
"537" "ENSG00000139436_GIT2" "chr12" "109929792" "109996389"
"538" "ENSG00000196510_ANAPC7" "chr12" "110372900" "110403730"
"539" "ENSG00000204856_FAM216A" "chr12" "110468364" "110490385"
"540" "ENSG00000111237_VPS29" "chr12" "110491097" "110502117"
"541" "ENSG00000196850_PPTC7" "chr12" "110533245" "110583320"
"542" "ENSG00000198324_PHETA1" "chr12" "111360651" "111369121"
"543" "ENSG00000111252_SH2B3" "chr12" "111405948" "111451623"
"544" "ENSG00000111275_ALDH2" "chr12" "111766887" "111817529"
"545" "ENSG00000089022_MAPKAPK5" "chr12" "111841978" "111902238"
"546" "ENSG00000198270_TMEM116" "chr12" "111931282" "112013185"
"547" "ENSG00000135148_TRAFD1" "chr12" "112125501" "112153609"
"548" "ENSG00000089169_RPH3A" "chr12" "112570380" "112898881"
"549" "ENSG00000089127_OAS1" "chr12" "112906777" "112933222"
"550" "ENSG00000111331_OAS3" "chr12" "112938352" "112973249"
"551" "ENSG00000111335_OAS2" "chr12" "112978395" "113011723"
"552" "ENSG00000139405_RITA1" "chr12" "113185526" "113192368"
"553" "ENSG00000186815_TPCN1" "chr12" "113221050" "113298585"
"554" "ENSG00000089060_SLC8B1" "chr12" "113298759" "113359493"
"555" "ENSG00000151176_PLBD2" "chr12" "113358566" "113391625"
"556" "ENSG00000139083_ETV6" "chr12" "11649854" "11895402"
"557" "ENSG00000111412_C12orf49" "chr12" "116710185" "116738070"
"558" "ENSG00000135116_HRK" "chr12" "116856144" "116881441"
"559" "ENSG00000088992_TESC" "chr12" "117038923" "117099479"
"560" "ENSG00000111445_RFC5" "chr12" "118013588" "118033130"
"561" "ENSG00000176871_WSB2" "chr12" "118032694" "118062430"
"562" "ENSG00000176834_VSIG10" "chr12" "118063593" "118136026"
"563" "ENSG00000089220_PEBP1" "chr12" "118135858" "118145584"
"564" "ENSG00000111725_PRKAB1" "chr12" "119667753" "119681630"
"565" "ENSG00000089154_GCN1" "chr12" "120127203" "120194710"
"566" "ENSG00000111780_AL021546.1" "chr12" "120438198" "120460006"
"567" "ENSG00000257218_GATC" "chr12" "120446438" "120463749"
"568" "ENSG00000110871_COQ5" "chr12" "120503274" "120534434"
"569" "ENSG00000022840_RNF10" "chr12" "120533480" "120577594"
"570" "ENSG00000167272_POP5" "chr12" "120578764" "120581398"
"571" "ENSG00000110917_MLEC" "chr12" "120686869" "120701864"
"572" "ENSG00000157837_SPPL3" "chr12" "120762510" "120904371"
"573" "ENSG00000157895_C12orf43" "chr12" "121000486" "121016502"
"574" "ENSG00000135114_OASL" "chr12" "121019111" "121039242"
"575" "ENSG00000089041_P2RX7" "chr12" "121132819" "121188032"
"576" "ENSG00000135124_P2RX4" "chr12" "121209857" "121234106"
"577" "ENSG00000110931_CAMKK2" "chr12" "121237691" "121298308"
"578" "ENSG00000089053_ANAPC5" "chr12" "121308245" "121399896"
"579" "ENSG00000170633_RNF34" "chr12" "121400041" "121430623"
"580" "ENSG00000089094_KDM2B" "chr12" "121429097" "121581015"
"581" "ENSG00000276045_ORAI1" "chr12" "121626550" "121642677"
"582" "ENSG00000110801_PSMD9" "chr12" "121888731" "121918297"
"583" "ENSG00000284934_DIABLO" "chr12" "122207662" "122227534"
"584" "ENSG00000184047_DIABLO" "chr12" "122207663" "122226568"
"585" "ENSG00000111011_RSRC2" "chr12" "122503458" "122527000"
"586" "ENSG00000184445_KNTC1" "chr12" "122527246" "122626396"
"587" "ENSG00000139722_VPS37B" "chr12" "122865328" "122896444"
"588" "ENSG00000150967_ABCB9" "chr12" "122920951" "122981649"
"589" "ENSG00000182196_ARL6IP4" "chr12" "122980060" "122982913"
"590" "ENSG00000139697_SBNO1" "chr12" "123289109" "123364843"
"591" "ENSG00000150977_RILPL2" "chr12" "123410683" "123436717"
"592" "ENSG00000184209_SNRNP35" "chr12" "123457641" "123473154"
"593" "ENSG00000111364_DDX55" "chr12" "123602077" "123620941"
"594" "ENSG00000111361_EIF2B1" "chr12" "123620406" "123633766"
"595" "ENSG00000111358_GTF2H3" "chr12" "123633739" "123662606"
"596" "ENSG00000185344_ATP6V0A2" "chr12" "123712318" "123761755"
"597" "ENSG00000119242_CCDC92" "chr12" "123918660" "123972831"
"598" "ENSG00000073060_SCARB1" "chr12" "124776856" "124882668"
"599" "ENSG00000184992_BRI3BP" "chr12" "124993700" "125031231"
"600" "ENSG00000213782_DDX47" "chr12" "12813316" "12829981"
"601" "ENSG00000139370_SLC15A4" "chr12" "128793191" "128823983"
"602" "ENSG00000013583_HEBP1" "chr12" "12974864" "13000273"
"603" "ENSG00000111450_STX2" "chr12" "130789600" "130839266"
"604" "ENSG00000134531_EMP1" "chr12" "13196716" "13219939"
"605" "ENSG00000184967_NOC4L" "chr12" "132144448" "132152473"
"606" "ENSG00000176894_PXMP2" "chr12" "132687606" "132704991"
"607" "ENSG00000198393_ZNF26" "chr12" "132986365" "133032952"
"608" "ENSG00000196387_ZNF140" "chr12" "133079838" "133107544"
"609" "ENSG00000121316_PLBD1" "chr12" "14503661" "14568349"
"610" "ENSG00000246705_H2AFJ" "chr12" "14774383" "14778002"
"611" "ENSG00000139055_ERP27" "chr12" "14914035" "14939082"
"612" "ENSG00000151490_PTPRO" "chr12" "15322397" "15597399"
"613" "ENSG00000008394_MGST1" "chr12" "16347142" "16609259"
"614" "ENSG00000006831_ADIPOR2" "chr12" "1688574" "1788678"
"615" "ENSG00000151062_CACNA2D4" "chr12" "1791957" "1918836"
"616" "ENSG00000111181_SLC6A12" "chr12" "190077" "214570"
"617" "ENSG00000004700_RECQL" "chr12" "21468911" "21501669"
"618" "ENSG00000111711_GOLT1B" "chr12" "21501781" "21518408"
"619" "ENSG00000111731_C2CD5" "chr12" "22448583" "22544546"
"620" "ENSG00000139163_ETNK1" "chr12" "22625075" "22690665"
"621" "ENSG00000060982_BCAT1" "chr12" "24810022" "24949459"
"622" "ENSG00000118308_LRMP" "chr12" "25004342" "25108334"
"623" "ENSG00000205707_ETFRF1" "chr12" "25195216" "25209645"
"624" "ENSG00000123104_ITPR2" "chr12" "26336515" "26833198"
"625" "ENSG00000064115_TM7SF3" "chr12" "26973195" "27014434"
"626" "ENSG00000061794_MRPS35" "chr12" "27710773" "27756295"
"627" "ENSG00000087448_KLHL42" "chr12" "27780020" "27803040"
"628" "ENSG00000111203_ITFG2" "chr12" "2812622" "2859791"
"629" "ENSG00000171792_RHNO1" "chr12" "2876258" "2889523"
"630" "ENSG00000133687_TMTC1" "chr12" "29500840" "29784759"
"631" "ENSG00000110888_CAPRIN2" "chr12" "30709552" "30754951"
"632" "ENSG00000011105_TSPAN9" "chr12" "3077355" "3286564"
"633" "ENSG00000174718_KIAA1551" "chr12" "31959370" "31993107"
"634" "ENSG00000111224_PARP11" "chr12" "3791047" "3873448"
"635" "ENSG00000120647_CCDC77" "chr12" "389273" "442645"
"636" "ENSG00000188906_LRRK2" "chr12" "40196744" "40369285"
"637" "ENSG00000134283_PPHLN1" "chr12" "42238447" "42459715"
"638" "ENSG00000139168_ZCRB1" "chr12" "42312078" "42326118"
"639" "ENSG00000139174_PRICKLE1" "chr12" "42456757" "42590355"
"640" "ENSG00000118971_CCND2" "chr12" "4273772" "4305350"
"641" "ENSG00000129317_PUS7L" "chr12" "43718993" "43758817"
"642" "ENSG00000198001_IRAK4" "chr12" "43758944" "43789543"
"643" "ENSG00000047621_C12orf4" "chr12" "4487728" "4538508"
"644" "ENSG00000111247_RAD51AP1" "chr12" "4538798" "4560048"
"645" "ENSG00000010219_DYRK4" "chr12" "4562204" "4615302"
"646" "ENSG00000111371_SLC38A1" "chr12" "46183063" "46270017"
"647" "ENSG00000139180_NDUFA9" "chr12" "4649095" "4694317"
"648" "ENSG00000179715_PCED1B" "chr12" "47079603" "47236662"
"649" "ENSG00000211584_SLC48A1" "chr12" "47753916" "47782753"
"650" "ENSG00000061273_HDAC7" "chr12" "47782722" "47833132"
"651" "ENSG00000152556_PFKM" "chr12" "48105139" "48146404"
"652" "ENSG00000167528_ZNF641" "chr12" "48337180" "48351414"
"653" "ENSG00000139620_KANSL2" "chr12" "48653401" "48682238"
"654" "ENSG00000167535_CACNB3" "chr12" "48813794" "48828941"
"655" "ENSG00000174243_DDX23" "chr12" "48829764" "48852842"
"656" "ENSG00000134285_FKBP11" "chr12" "48921518" "48926474"
"657" "ENSG00000134287_ARF3" "chr12" "48935723" "48957551"
"658" "ENSG00000123416_TUBA1B" "chr12" "49127782" "49131397"
"659" "ENSG00000167552_TUBA1A" "chr12" "49184796" "49189324"
"660" "ENSG00000135519_KCNH3" "chr12" "49539157" "49558308"
"661" "ENSG00000161800_RACGAP1" "chr12" "49976923" "50033136"
"662" "ENSG00000178449_COX14" "chr12" "50111979" "50120457"
"663" "ENSG00000139624_CERS5" "chr12" "50129306" "50167533"
"664" "ENSG00000050405_LIMA1" "chr12" "50175788" "50283546"
"665" "ENSG00000066084_DIP2B" "chr12" "50504985" "50748667"
"666" "ENSG00000123268_ATF1" "chr12" "50763710" "50821122"
"667" "ENSG00000185432_METTL7A" "chr12" "50923472" "50932517"
"668" "ENSG00000110911_SLC11A2" "chr12" "50979401" "51028566"
"669" "ENSG00000050426_LETMD1" "chr12" "51047962" "51060424"
"670" "ENSG00000135457_TFCP2" "chr12" "51093663" "51173134"
"671" "ENSG00000170545_SMAGP" "chr12" "51244558" "51270890"
"672" "ENSG00000139610_CELA1" "chr12" "51328443" "51346679"
"673" "ENSG00000139629_GALNT6" "chr12" "51351247" "51392867"
"674" "ENSG00000139567_ACVRL1" "chr12" "51906908" "51923361"
"675" "ENSG00000135503_ACVR1B" "chr12" "51951667" "51997078"
"676" "ENSG00000123395_ATG101" "chr12" "52069246" "52077494"
"677" "ENSG00000167778_SPRYD3" "chr12" "53064316" "53079420"
"678" "ENSG00000139626_ITGB7" "chr12" "53191318" "53207307"
"679" "ENSG00000182544_MFSD5" "chr12" "53251251" "53254405"
"680" "ENSG00000185591_SP1" "chr12" "53380176" "53416446"
"681" "ENSG00000197111_PCBP2" "chr12" "53452102" "53481162"
"682" "ENSG00000139625_MAP3K12" "chr12" "53479669" "53500063"
"683" "ENSG00000094916_CBX5" "chr12" "54230940" "54280133"
"684" "ENSG00000123405_NFE2" "chr12" "54292111" "54301121"
"685" "ENSG00000139572_GPR84" "chr12" "54362445" "54364487"
"686" "ENSG00000161642_ZNF385A" "chr12" "54369133" "54391298"
"687" "ENSG00000170439_METTL7B" "chr12" "55681546" "55684611"
"688" "ENSG00000135441_BLOC1S1" "chr12" "55716037" "55720087"
"689" "ENSG00000135437_RDH5" "chr12" "55720367" "55724705"
"690" "ENSG00000135404_CD63" "chr12" "55725323" "55729707"
"691" "ENSG00000065357_DGKA" "chr12" "55927319" "55954027"
"692" "ENSG00000139531_SUOX" "chr12" "55997180" "56006641"
"693" "ENSG00000197728_RPS26" "chr12" "56041351" "56044697"
"694" "ENSG00000144785_AC073896.1" "chr12" "56285916" "56316059"
"695" "ENSG00000257727_CNPY2" "chr12" "56309842" "56316336"
"696" "ENSG00000135473_PAN2" "chr12" "56316223" "56334053"
"697" "ENSG00000171840_NINJ2" "chr12" "564296" "663779"
"698" "ENSG00000176422_SPRYD4" "chr12" "56468567" "56479707"
"699" "ENSG00000076067_RBMS2" "chr12" "56521929" "56596196"
"700" "ENSG00000110958_PTGES3" "chr12" "56663341" "56688408"
"701" "ENSG00000198056_PRIM1" "chr12" "56731596" "56752373"
"702" "ENSG00000166881_NEMP1" "chr12" "57055643" "57088063"
"703" "ENSG00000166888_STAT6" "chr12" "57095408" "57132139"
"704" "ENSG00000182199_SHMT2" "chr12" "57229327" "57234935"
"705" "ENSG00000123329_ARHGAP9" "chr12" "57472255" "57488814"
"706" "ENSG00000166986_MARS" "chr12" "57475445" "57517569"
"707" "ENSG00000135452_TSPAN31" "chr12" "57738013" "57750211"
"708" "ENSG00000123427_EEF1AKMT3" "chr12" "57771492" "57782541"
"709" "ENSG00000123297_TSFM" "chr12" "57782589" "57808071"
"710" "ENSG00000110799_VWF" "chr12" "5948874" "6124770"
"711" "ENSG00000010278_CD9" "chr12" "6199715" "6238271"
"712" "ENSG00000135655_USP15" "chr12" "62260338" "62417431"
"713" "ENSG00000111321_LTBR" "chr12" "6375045" "6391571"
"714" "ENSG00000118600_RXYLT1" "chr12" "63779803" "63809558"
"715" "ENSG00000196935_SRGAP1" "chr12" "63844293" "64162221"
"716" "ENSG00000139192_TAPBPL" "chr12" "6451690" "6466517"
"717" "ENSG00000139190_VAMP1" "chr12" "6462237" "6470987"
"718" "ENSG00000111639_MRPL51" "chr12" "6491886" "6493841"
"719" "ENSG00000010292_NCAPD2" "chr12" "6493356" "6531955"
"720" "ENSG00000111640_GAPDH" "chr12" "6533927" "6538374"
"721" "ENSG00000010295_IFFO1" "chr12" "6538375" "6556083"
"722" "ENSG00000126746_ZNF384" "chr12" "6666477" "6689572"
"723" "ENSG00000111652_COPS7A" "chr12" "6723741" "6731875"
"724" "ENSG00000010610_CD4" "chr12" "6786858" "6820808"
"725" "ENSG00000250510_GPR162" "chr12" "6821545" "6829972"
"726" "ENSG00000111554_MDM1" "chr12" "68272443" "68332381"
"727" "ENSG00000111581_NUP107" "chr12" "68686734" "68745809"
"728" "ENSG00000111671_SPSB2" "chr12" "6870935" "6889358"
"729" "ENSG00000175782_SLC35E3" "chr12" "68746106" "68793964"
"730" "ENSG00000111676_ATN1" "chr12" "6924463" "6942321"
"731" "ENSG00000090382_LYZ" "chr12" "69348341" "69354234"
"732" "ENSG00000127337_YEATS4" "chr12" "69359703" "69390796"
"733" "ENSG00000111678_C12orf57" "chr12" "6942978" "6946003"
"734" "ENSG00000166226_CCT2" "chr12" "69585334" "69601570"
"735" "ENSG00000126749_EMG1" "chr12" "6970893" "6997428"
"736" "ENSG00000127328_RAB3IP" "chr12" "69738681" "69823204"
"737" "ENSG00000111596_CNOT2" "chr12" "70242994" "70354993"
"738" "ENSG00000135643_KCNMB4" "chr12" "70366276" "70434292"
"739" "ENSG00000139178_C1RL" "chr12" "7089587" "7109273"
"740" "ENSG00000080371_RAB21" "chr12" "71754874" "71800285"
"741" "ENSG00000121749_TBC1D15" "chr12" "71839707" "71927248"
"742" "ENSG00000139197_PEX5" "chr12" "7188685" "7218574"
"743" "ENSG00000177675_CD163L1" "chr12" "7346685" "7479897"
